#      Train        Test 
    0.911414     0.944444 
    0.911414       0.9375 
    0.913118     0.916667 
    0.902896     0.923611 
    0.918228     0.951389 
    0.892675     0.930556 
    0.913118     0.951389 
      0.9046     0.930556 
    0.908007       0.9375 
    0.906303     0.930556 
     0.90971     0.930556 
    0.918228     0.888889 
    0.892675     0.930556 
    0.908007     0.930556 
    0.899489       0.9375 
    0.892675     0.944444 
    0.890971     0.916667 
    0.902896     0.916667 
    0.921635       0.9375 
     0.90971     0.944444 
    0.916525       0.9375 
    0.897785     0.944444 
    0.921635     0.923611 
      0.9046       0.9375 
    0.914821     0.923611 
    0.913118     0.909722 
    0.913118     0.923611 
    0.911414       0.9375 
    0.892675     0.923611 
    0.887564     0.916667 
    0.906303     0.944444 
    0.914821     0.895833 
      0.9046       0.9375 
    0.913118       0.9375 
    0.906303     0.930556 
    0.894378     0.958333 
    0.911414     0.930556 
    0.919932     0.902778 
    0.896082     0.944444 
      0.9046     0.930556 
    0.894378     0.930556 
    0.899489     0.909722 
    0.916525     0.923611 
    0.896082     0.944444 
    0.914821     0.958333 
    0.916525     0.951389 
    0.908007       0.9375 
    0.914821     0.944444 
    0.913118     0.909722 
    0.916525     0.944444 
      0.9046     0.930556 
    0.899489     0.930556 
    0.908007     0.923611 
    0.892675       0.9375 
      0.9046       0.9375 
    0.913118     0.923611 
    0.911414     0.930556 
    0.908007     0.923611 
    0.914821     0.930556 
    0.901193     0.951389 
    0.892675     0.930556 
    0.887564     0.916667 
    0.890971     0.909722 
    0.908007     0.916667 
    0.901193     0.944444 
    0.919932       0.9375 
    0.908007     0.944444 
    0.901193     0.902778 
    0.918228     0.951389 
    0.908007     0.944444 
    0.925043       0.9375 
    0.918228     0.930556 
      0.9046       0.9375 
    0.906303       0.9375 
    0.901193       0.9375 
    0.906303     0.895833 
    0.911414     0.944444 
    0.918228       0.9375 
    0.913118       0.9375 
    0.911414     0.951389 
    0.887564     0.944444 
    0.896082     0.930556 
    0.908007     0.923611 
    0.930153     0.923611 
    0.906303     0.923611 
      0.9046       0.9375 
    0.902896       0.9375 
    0.925043     0.909722 
    0.926746     0.923611 
    0.911414     0.923611 
    0.901193     0.916667 
     0.92845     0.930556 
    0.902896     0.930556 
    0.890971     0.930556 
      0.9046     0.923611 
    0.913118     0.916667 
    0.896082     0.923611 
     0.90971     0.902778 
    0.906303       0.9375 
     0.90971     0.923611 
     0.90971     0.944444 
    0.894378       0.9375 
    0.911414       0.9375 
    0.902896     0.951389 
    0.919932     0.951389 
      0.9046     0.916667 
    0.914821     0.916667 
     0.90971     0.944444 
    0.894378     0.944444 
    0.897785     0.951389 
      0.9046     0.909722 
    0.901193       0.9375 
    0.914821     0.930556 
     0.90971     0.916667 
    0.906303     0.923611 
     0.90971     0.916667 
    0.902896     0.888889 
    0.897785       0.9375 
    0.899489     0.930556 
    0.921635     0.944444 
    0.897785     0.944444 
    0.911414     0.930556 
    0.906303     0.916667 
      0.9046     0.909722 
    0.897785     0.951389 
    0.908007       0.9375 
      0.9046     0.930556 
    0.908007     0.923611 
    0.892675     0.923611 
     0.92845     0.930556 
    0.913118     0.902778 
    0.908007     0.916667 
    0.913118     0.930556 
    0.894378     0.944444 
    0.906303       0.9375 
    0.911414       0.9375 
    0.916525     0.944444 
    0.892675     0.923611 
    0.908007       0.9375 
    0.908007       0.9375 
    0.913118     0.923611 
    0.899489       0.9375 
     0.90971     0.944444 
    0.914821     0.930556 
    0.901193     0.930556 
    0.894378     0.930556 
     0.90971       0.9375 
    0.902896       0.9375 
    0.914821     0.902778 
    0.923339     0.930556 
     0.88075     0.951389 
     0.90971     0.930556 
    0.908007     0.923611 
    0.896082     0.923611 
    0.901193       0.9375 
    0.901193     0.909722 
    0.887564     0.930556 
    0.908007     0.951389 
    0.925043     0.944444 
    0.906303     0.930556 
    0.906303       0.9375 
    0.896082     0.923611 
    0.908007       0.9375 
     0.90971     0.930556 
    0.918228       0.9375 
    0.889267     0.930556 
      0.9046     0.930556 
    0.921635     0.916667 
    0.894378       0.9375 
    0.902896     0.909722 
    0.914821     0.923611 
    0.901193     0.923611 
      0.9046     0.916667 
    0.913118     0.923611 
    0.908007     0.944444 
    0.887564     0.923611 
    0.926746     0.923611 
    0.899489       0.9375 
    0.908007     0.902778 
    0.916525     0.930556 
    0.911414     0.944444 
      0.9046       0.9375 
    0.908007       0.9375 
    0.919932     0.944444 
    0.892675     0.930556 
    0.899489       0.9375 
    0.913118     0.930556 
    0.902896     0.944444 
     0.90971     0.930556 
    0.908007       0.9375 
    0.906303     0.944444 
    0.911414     0.944444 
    0.914821     0.944444 
    0.918228     0.951389 
    0.879046     0.951389 
    0.919932     0.944444 
     0.90971     0.951389 
    0.926746     0.930556 
    0.923339       0.9375 
    0.913118     0.930556 
    0.913118       0.9375 
    0.916525       0.9375 
    0.879046     0.930556 
    0.911414       0.9375 
    0.889267       0.9375 
      0.9046     0.951389 
    0.919932     0.951389 
    0.923339       0.9375 
     0.90971     0.930556 
     0.88586     0.944444 
    0.923339     0.944444 
    0.916525       0.9375 
    0.899489     0.930556 
      0.9046     0.944444 
    0.906303     0.930556 
    0.916525     0.944444 
    0.897785     0.930556 
    0.902896     0.923611 
    0.914821     0.944444 
     0.88586     0.951389 
    0.921635       0.9375 
      0.9046       0.9375 
    0.921635     0.916667 
    0.901193     0.916667 
    0.902896     0.923611 
    0.913118     0.930556 
    0.901193     0.965278 
     0.90971     0.958333 
    0.911414     0.951389 
    0.906303     0.944444 
    0.914821     0.909722 
    0.913118       0.9375 
    0.916525     0.944444 
    0.908007       0.9375 
    0.914821     0.916667 
    0.899489       0.9375 
    0.923339       0.9375 
    0.923339     0.930556 
    0.901193       0.9375 
    0.894378     0.951389 
    0.923339     0.944444 
    0.894378     0.944444 
    0.914821     0.951389 
      0.9046     0.944444 
      0.9046     0.958333 
    0.897785     0.951389 
    0.913118     0.951389 
    0.911414       0.9375 
     0.92845       0.9375 
    0.889267       0.9375 
    0.896082     0.944444 
      0.9046     0.909722 
    0.892675     0.930556 
     0.88586     0.923611 
    0.906303       0.9375 
    0.887564       0.9375 
      0.9046     0.951389 
    0.925043     0.930556 
      0.9046     0.902778 
    0.899489     0.909722 
    0.896082     0.909722 
     0.92845     0.923611 
    0.913118     0.909722 
    0.914821     0.909722 
    0.896082     0.909722 
    0.896082     0.902778 
    0.906303     0.916667 
    0.884157     0.923611 
    0.918228     0.923611 
    0.894378     0.930556 
      0.9046     0.909722 
    0.911414     0.944444 
    0.906303     0.881944 
    0.913118       0.9375 
    0.908007     0.916667 
    0.918228     0.895833 
     0.90971     0.944444 
     0.88075       0.9375 
    0.887564     0.916667 
     0.90971     0.944444 
    0.919932     0.958333 
    0.914821     0.923611 
    0.899489     0.909722 
     0.90971       0.9375 
    0.916525     0.923611 
    0.913118     0.944444 
    0.914821       0.9375 
    0.908007     0.930556 
    0.914821       0.9375 
    0.914821     0.916667 
    0.899489     0.930556 
    0.901193     0.930556 
    0.918228       0.9375 
    0.899489       0.9375 
    0.916525     0.916667 
    0.906303     0.930556 
    0.899489     0.895833 
      0.9046       0.9375 
    0.894378     0.923611 
    0.892675     0.930556 
    0.894378       0.9375 
     0.90971     0.909722 
    0.923339     0.930556 
    0.914821     0.923611 
    0.913118     0.909722 
    0.887564     0.930556 
    0.916525     0.930556 
    0.902896       0.9375 
    0.906303       0.9375 
    0.897785     0.909722 
    0.916525     0.923611 
    0.913118     0.909722 
    0.913118     0.923611 
    0.930153       0.9375 
    0.925043     0.944444 
    0.902896       0.9375 
      0.9046     0.909722 
    0.913118       0.9375 
    0.902896     0.930556 
    0.914821     0.930556 
    0.896082       0.9375 
      0.9046     0.902778 
    0.916525     0.916667 
    0.906303     0.923611 
    0.908007     0.944444 
    0.911414     0.930556 
    0.882453     0.930556 
    0.897785       0.9375 
    0.890971     0.944444 
      0.9046     0.930556 
    0.908007     0.944444 
     0.90971       0.9375 
     0.90971     0.916667 
    0.913118     0.930556 
    0.906303       0.9375 
    0.916525     0.930556 
      0.9046     0.930556 
    0.919932     0.930556 
    0.918228     0.930556 
    0.923339     0.930556 
    0.884157     0.930556 
    0.906303       0.9375 
    0.916525       0.9375 
    0.890971     0.923611 
    0.911414     0.930556 
    0.925043     0.944444 
    0.916525       0.9375 
    0.916525     0.923611 
    0.901193     0.930556 
    0.906303     0.930556 
    0.906303     0.923611 
    0.911414     0.923611 
    0.899489     0.916667 
    0.899489     0.916667 
    0.911414     0.930556 
    0.908007     0.944444 
     0.90971     0.930556 
    0.913118     0.930556 
    0.906303       0.9375 
    0.899489     0.923611 
    0.921635       0.9375 
    0.892675     0.930556 
    0.908007     0.930556 
     0.90971       0.9375 
    0.902896     0.930556 
      0.9046       0.9375 
    0.913118       0.9375 
     0.93356     0.951389 
    0.913118     0.923611 
    0.931857       0.9375 
    0.918228     0.930556 
    0.916525     0.930556 
    0.906303     0.923611 
    0.913118     0.930556 
    0.930153     0.930556 
    0.901193     0.930556 
    0.911414     0.916667 
     0.90971       0.9375 
    0.897785     0.930556 
      0.9046     0.930556 
     0.90971     0.930556 
    0.921635     0.923611 
    0.914821     0.930556 
    0.911414     0.958333 
    0.908007     0.923611 
    0.899489       0.9375 
